ref_user,ref_movie,rating,ref_cluster,ref_movie_cluster,ref_context1_1,ref_context1_2,ref_context2_1,ref_context2_2,ref_context2_3,ref_context3_1,ref_context3_2,ref_context3_3,ref_context4_1,ref_context4_2,ref_context4_3,ref_context4_4,ref_context4_5,context_vector
27,18,4,2,3,0,1,1,0,0,1,0,0,0,0,1,0,0,"[0.025772822374925588, 0.16387053732045326, -0.07815004205127113, -0.04508241195508943]"
27,19,2,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, 0.0046185391561288135]"
27,26,5,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,"[-0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.009670968036486927]"
27,33,3,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, 0.008183400599361785]"
27,38,4,2,2,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.009670968036486927]"
27,40,4,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
27,41,4,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.010321273070884634, 0.0046185391561288135]"
27,47,3,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, -0.04710513268645012]"
27,69,3,2,2,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
27,111,4,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, 0.02178456092913885, -0.04710513268645012]"
27,143,4,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,"[-0.019276864695498004, -0.10282694263639651, 0.01730928848700263, -0.004793418511482976]"
27,166,3,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,"[-0.019276864695498004, 0.10431209435077113, 0.01730928848700263, -0.012622613389868934]"
27,170,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, -0.04710513268645012]"
27,178,3,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,"[-0.019276864695498004, -0.10282694263639651, 0.01730928848700263, -0.012622613389868934]"
27,186,5,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
27,201,4,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,"[0.046716597297247274, -0.04763267010552214, -0.005450580408720426, -0.04710513268645012]"
27,210,3,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,"[0.019276864695498004, -0.10282694263639651, -0.009790893406347813, -0.012622613389868934]"
27,224,3,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.010321273070884634, -0.04710513268645012]"
27,238,2,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, -0.009670968036486927]"
27,3524,3,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,"[-0.019276864695498004, -0.10282694263639651, -0.01315384946511754, -0.012622613389868934]"
27,3576,3,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.019276864695498004, 0.10431209435077113, 0.01730928848700263, -0.004793418511482976]"
27,3613,4,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,"[-0.019276864695498004, 0.10431209435077113, 0.01730928848700263, 0.02410627350919922]"
27,3645,3,2,2,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, 0.0141766471232746]"
27,3649,4,2,2,0,1,1,0,0,1,0,0,0,0,0,1,0,"[-0.06089210799332181, 0.17232847099756515, -0.059792998076363645, 0.06567949130095715]"
27,2611,3,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, -0.009670968036486927]"
27,3751,2,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, 0.0046185391561288135]"
27,3768,5,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
27,3780,2,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,"[-0.019276864695498004, -0.10282694263639651, 0.01730928848700263, -0.012622613389868934]"
27,3886,5,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.019276864695498004, 0.10431209435077113, 0.01730928848700263, -0.004793418511482976]"
27,3896,3,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,"[-0.019276864695498004, -0.10282694263639651, 0.01730928848700263, -0.012622613389868934]"
27,3905,5,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, 0.055346333411052905, -0.025612529354870874]"
27,3906,4,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,"[-0.019276864695498004, 0.10431209435077113, -0.01315384946511754, -0.004793418511482976]"
27,3918,4,2,3,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, 0.0796440863002981]"
27,3925,4,2,2,0,1,0,1,0,0,0,1,1,0,0,0,0,"[-0.06089210799332181, -0.1434938298463291, 0.028799272419941745, -0.025612529354870874]"
42,18,4,4,3,1,0,1,0,0,0,0,1,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, 0.08169709051830237, 0.0796440863002981]"
42,17,4,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,"[0.046716597297247274, -0.04763267010552214, -0.010321273070884634, -0.04710513268645012]"
42,34,5,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"[0.046716597297247274, -0.12972808136148734, -0.010321273070884634, 0.008183400599361785]"
42,38,5,4,2,1,0,0,1,0,0,0,1,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, 0.028799272419941745, 0.0141766471232746]"
42,39,4,4,3,1,0,0,1,0,0,0,1,1,0,0,0,0,"[-0.02577282237492563, -0.1255018361242227, 0.08169709051830237, 0.0796440863002981]"
42,50,3,4,3,1,0,0,1,0,1,0,0,0,1,0,0,0,"[-0.02577282237492563, -0.1255018361242227, -0.07815004205127113, -0.061368435861239815]"
42,51,4,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,"[0.046716597297247274, -0.04763267010552214, -0.005450580408720426, -0.04710513268645012]"
42,52,1,4,3,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, 0.0796440863002981]"
42,53,4,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.010321273070884634, 0.0046185391561288135]"
42,54,5,4,1,1,0,0,1,0,0,0,1,1,0,0,0,0,"[-0.019276864695498004, -0.10282694263639651, -0.009790893406347813, -0.004793418511482976]"
42,55,3,4,1,1,0,1,0,0,0,0,1,1,0,0,0,0,"[-0.019276864695498004, 0.10431209435077113, -0.009790893406347813, -0.004793418511482976]"
42,58,3,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.010321273070884634, 0.0046185391561288135]"
42,57,5,4,1,1,0,1,0,0,0,0,1,1,0,0,0,0,"[-0.019276864695498004, 0.10431209435077113, -0.009790893406347813, -0.004793418511482976]"
42,56,1,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.010321273070884634, 0.0046185391561288135]"
42,63,4,4,2,1,0,0,1,0,0,0,1,1,0,0,0,0,"[0.06089210799332181, -0.1434938298463291, 0.028799272419941745, -0.025612529354870874]"
42,62,3,4,3,1,0,1,0,0,0,0,1,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, 0.08169709051830237, 0.0796440863002981]"
42,61,1,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"[0.046716597297247274, -0.12972808136148734, -0.010321273070884634, 0.008183400599361785]"
42,65,5,4,1,1,0,1,0,0,0,0,1,0,0,1,0,0,"[-0.019276864695498004, 0.10431209435077113, -0.009790893406347813, 0.0027879027097183666]"
42,66,4,4,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.010321273070884634, -0.04710513268645012]"
42,78,5,4,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.010321273070884634, -0.04710513268645012]"
42,86,4,4,3,1,0,1,0,0,0,0,1,0,0,1,0,0,"[-0.02577282237492563, 0.16387053732045326, 0.08169709051830237, -0.04508241195508943]"
42,95,4,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.010321273070884634, 0.008183400599361785]"
42,96,3,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"[0.046716597297247274, -0.12972808136148734, -0.010321273070884634, 0.008183400599361785]"
42,99,2,4,3,1,0,1,0,0,0,0,1,0,1,0,0,0,"[-0.02577282237492563, 0.16387053732045326, 0.08169709051830237, -0.061368435861239815]"
42,128,5,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,"[0.046716597297247274, -0.04763267010552214, -0.010321273070884634, -0.04710513268645012]"
42,133,3,4,2,1,0,0,1,0,0,0,1,0,0,1,0,0,"[0.06089210799332181, -0.1434938298463291, 0.028799272419941745, -0.009670968036486927]"
42,141,5,4,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.010321273070884634, -0.04710513268645012]"
42,146,4,4,3,1,0,1,0,0,0,0,1,0,1,0,0,0,"[-0.02577282237492563, 0.16387053732045326, 0.08169709051830237, -0.061368435861239815]"
42,165,5,4,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.010321273070884634, -0.04710513268645012]"
42,180,5,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.010321273070884634, 0.008183400599361785]"
42,181,5,4,0,1,0,1,0,0,0,0,1,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.010321273070884634, -0.04710513268645012]"
42,182,4,4,1,1,0,0,1,0,0,0,1,0,1,0,0,0,"[-0.019276864695498004, -0.10282694263639651, -0.009790893406347813, -0.012622613389868934]"
42,3506,3,4,2,1,0,1,0,0,0,0,1,0,0,1,0,0,"[0.06089210799332181, 0.17232847099756515, 0.028799272419941745, -0.009670968036486927]"
42,3510,3,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"[0.046716597297247274, -0.04763267010552214, -0.010321273070884634, 0.008183400599361785]"
42,3516,2,4,3,0,1,0,1,0,1,0,0,1,0,0,0,0,"[0.025772822374925588, -0.1255018361242227, -0.07815004205127113, 0.0796440863002981]"
42,3740,3,4,2,1,0,0,1,0,0,0,1,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, 0.028799272419941745, 0.0141766471232746]"
122,18,2,3,3,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, 0.0796440863002981]"
122,16,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, 0.02178456092913885, -0.04710513268645012]"
122,3746,5,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,"[-0.04671659729724711, -0.12972808136148734, -0.005450580408720426, -0.04710513268645012]"
122,3747,5,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, -0.04710513268645012]"
31,18,5,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, 0.0796440863002981]"
31,3,3,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,"[-0.04671659729724711, -0.04763267010552214, -0.005450580408720426, 0.008183400599361785]"
31,9,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
31,27,4,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,28,3,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.009670968036486927]"
31,34,5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,38,4,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.009670968036486927]"
31,40,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,44,5,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, 0.0796440863002981]"
31,44,4,0,3,0,1,1,0,0,1,0,0,1,0,0,0,0,"[0.025772822374925588, 0.16387053732045326, -0.07815004205127113, 0.0796440863002981]"
31,46,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,47,5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, -0.04710513268645012]"
31,76,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
31,77,4,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.009670968036486927]"
31,108,3,0,3,0,1,0,1,0,1,0,0,0,0,1,0,0,"[0.025772822374925588, -0.1255018361242227, -0.07815004205127113, -0.04508241195508943]"
31,109,4,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,110,4,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, 0.028799272419941745, -0.025612529354870874]"
31,113,3,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.010321273070884634, 0.0046185391561288135]"
31,123,4,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.010321273070884634, -0.04710513268645012]"
31,138,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
31,156,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
31,157,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
31,164,5,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,174,4,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, -0.04508241195508943]"
31,175,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
31,183,3,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
31,185,4,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,"[0.06089210799332181, 0.17232847099756515, 0.055346333411052905, 0.0141766471232746]"
31,193,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,194,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"[-0.04671659729724711, -0.04763267010552214, -0.005450580408720426, 0.0046185391561288135]"
31,198,2,0,3,1,0,0,1,0,1,0,0,0,0,0,1,0,"[-0.02577282237492563, -0.1255018361242227, -0.07815004205127113, 0.029972176255959018]"
31,199,3,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
31,211,4,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,"[-0.019276864695498004, 0.10431209435077113, 0.01730928848700263, -0.012622613389868934]"
31,212,4,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, -0.061368435861239815]"
31,230,5,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, 0.0796440863002981]"
31,252,3,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,3513,2,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,2465,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,3646,5,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,3518,4,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,"[-0.019276864695498004, 0.10431209435077113, 0.01730928848700263, -0.012622613389868934]"
31,3545,4,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, -0.04710513268645012]"
31,3550,5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,3188,5,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,3557,2,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,"[-0.019276864695498004, -0.10282694263639651, -0.01315384946511754, -0.004793418511482976]"
31,3579,5,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,"[-0.04671659729724711, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,3588,4,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,"[0.046716597297247274, -0.04763267010552214, -0.005450580408720426, -0.04710513268645012]"
31,3589,3,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, -0.04508241195508943]"
31,3590,4,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, -0.04508241195508943]"
31,3610,5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0472813298529526]"
31,3625,5,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,3635,5,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,"[-0.019276864695498004, 0.10431209435077113, 0.01730928848700263, -0.012622613389868934]"
31,3642,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
31,3643,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.06377026219877312]"
31,3644,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
31,3681,4,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, 0.0796440863002981]"
31,3684,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0472813298529526]"
31,3686,4,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, -0.04710513268645012]"
31,3692,4,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,"[-0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,3693,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,3703,4,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,"[-0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.009670968036486927]"
31,3722,4,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, -0.04710513268645012]"
31,3725,4,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,3728,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,3731,4,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,"[-0.04671659729724711, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,3737,4,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, -0.061368435861239815]"
31,3766,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,3787,5,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,3791,4,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, 0.0796440863002981]"
31,3116,4,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,"[-0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,3834,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,"[0.046716597297247274, 0.15463112312157687, 0.02178456092913885, 0.0472813298529526]"
31,3839,3,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,"[-0.019276864695498004, 0.10431209435077113, -0.01315384946511754, 0.02410627350919922]"
31,3840,4,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,"[-0.04671659729724711, 0.15463112312157687, -0.005450580408720426, -0.04710513268645012]"
31,3882,5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,3895,4,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, 0.0141766471232746]"
31,3903,4,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,"[-0.019276864695498004, 0.10431209435077113, -0.01315384946511754, 0.0027879027097183666]"
31,3908,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,3917,4,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,3926,5,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,"[-0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,3936,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, 0.008183400599361785]"
31,3937,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,3948,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,"[0.046716597297247274, -0.04763267010552214, 0.02178456092913885, 0.0046185391561288135]"
31,3949,5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,3954,3,0,3,0,1,0,1,0,1,0,0,1,0,0,0,0,"[0.025772822374925588, -0.1255018361242227, -0.07815004205127113, 0.0796440863002981]"
31,3966,3,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, 0.0141766471232746]"
31,3984,4,0,3,0,1,0,1,0,1,0,0,1,0,0,0,0,"[0.025772822374925588, -0.1255018361242227, -0.07815004205127113, 0.0796440863002981]"
31,2248,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,3993,3,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,4003,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,"[-0.04671659729724711, -0.12972808136148734, -0.005450580408720426, 0.008183400599361785]"
31,4005,3,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, -0.04508241195508943]"
31,4013,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,"[-0.019276864695498004, -0.10282694263639651, 0.01730928848700263, -0.004793418511482976]"
31,4045,5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,4046,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
31,4047,3,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, 0.0796440863002981]"
31,4051,4,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,2835,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,1,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, 0.017141957388625555]"
31,2540,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.06377026219877312]"
31,4052,3,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"[-0.04671659729724711, -0.04763267010552214, -0.005450580408720426, 0.0046185391561288135]"
31,4057,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
31,4059,4,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
31,4063,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
